order_id,date,year,month_num,month_name,category,product,region,channel,quantity,unit_price,revenue,cost,profit
280,2023-02-10,2023,2,Feb 2023,Food & Beverage,Energy Drink,Central,Online,5,18,90,47,43
281,2023-02-10,2023,2,Feb 2023,Clothing,Jacket,Central,In-Store,1,49,49,27,22
282,2023-02-11,2023,2,Feb 2023,Sports,Running Shoes,West,Online,5,44,220,100,120
283,2023-02-11,2023,2,Feb 2023,Electronics,Tablet,North,In-Store,1,620,620,359,261
284,2023-02-11,2023,2,Feb 2023,Home & Garden,Pillow Set,West,In-Store,4,32,128,68,60
285,2023-02-11,2023,2,Feb 2023,Electronics,Smartphone,Central,In-Store,1,514,514,263,251
286,2023-02-11,2023,2,Feb 2023,Sports,Dumbbells,North,Mobile App,2,33,66,39,27
287,2023-02-11,2023,2,Feb 2023,Home & Garden,Pillow Set,East,In-Store,3,55,165,76,89
288,2023-02-11,2023,2,Feb 2023,Sports,Running Shoes,Central,Mobile App,4,30,120,74,46
289,2023-02-12,2023,2,Feb 2023,Food & Beverage,Protein Bar,West,In-Store,3,17,51,27,24
290,2023-02-12,2023,2,Feb 2023,Home & Garden,Pillow Set,West,Online,5,64,320,176,144
291,2023-02-12,2023,2,Feb 2023,Food & Beverage,Green Tea,Central,In-Store,4,20,80,49,31
292,2023-02-12,2023,2,Feb 2023,Electronics,Tablet,South,In-Store,2,718,1436,867,569
293,2023-02-12,2023,2,Feb 2023,Electronics,Laptop,East,In-Store,3,741,2223,1223,1000
294,2023-02-12,2023,2,Feb 2023,Home & Garden,LED Lamp,Central,Online,1,31,31,18,13
295,2023-02-12,2023,2,Feb 2023,Home & Garden,Wall Clock,Central,Online,1,53,53,26,27
296,2023-02-13,2023,2,Feb 2023,Sports,Yoga Mat,West,Mobile App,1,36,36,19,17
297,2023-02-13,2023,2,Feb 2023,Sports,Running Shoes,North,Mobile App,4,48,192,79,113
298,2023-02-13,2023,2,Feb 2023,Food & Beverage,Green Tea,North,Online,2,13,26,10,16
299,2023-02-13,2023,2,Feb 2023,Home & Garden,Wall Clock,North,Online,2,66,132,80,52
300,2023-02-13,2023,2,Feb 2023,Electronics,Headphones,West,Mobile App,2,595,1190,493,697
301,2023-02-13,2023,2,Feb 2023,Sports,Jump Rope,North,Online,3,46,138,61,77
302,2023-02-13,2023,2,Feb 2023,Sports,Water Bottle,Central,Online,4,26,104,62,42
303,2023-02-14,2023,2,Feb 2023,Electronics,Laptop,South,In-Store,1,423,423,169,254
304,2023-02-14,2023,2,Feb 2023,Sports,Water Bottle,South,In-Store,3,45,135,63,72
305,2023-02-14,2023,2,Feb 2023,Food & Beverage,Protein Bar,South,Online,2,10,20,10,10
306,2023-02-14,2023,2,Feb 2023,Home & Garden,Wall Clock,North,In-Store,1,60,60,32,28
307,2023-02-14,2023,2,Feb 2023,Electronics,Headphones,South,In-Store,4,355,1420,843,577
308,2023-02-14,2023,2,Feb 2023,Home & Garden,Pillow Set,North,In-Store,5,55,275,144,131
309,2023-02-14,2023,2,Feb 2023,Sports,Jump Rope,Central,Online,2,34,68,35,33
310,2023-02-15,2023,2,Feb 2023,Sports,Jump Rope,Central,Online,2,41,82,47,35
311,2023-02-15,2023,2,Feb 2023,Electronics,Monitor,West,Online,2,628,1256,658,598
312,2023-02-15,2023,2,Feb 2023,Food & Beverage,Coffee Beans,West,Online,2,14,28,15,13
313,2023-02-15,2023,2,Feb 2023,Clothing,Dress,East,Online,1,47,47,29,18
314,2023-02-15,2023,2,Feb 2023,Electronics,Laptop,Central,Online,4,377,1508,754,754
315,2023-02-15,2023,2,Feb 2023,Clothing,Dress,North,Online,3,70,210,104,106
316,2023-02-15,2023,2,Feb 2023,Clothing,T-Shirt,East,Online,1,66,66,26,40
317,2023-02-16,2023,2,Feb 2023,Food & Beverage,Energy Drink,Central,Online,4,19,76,42,34
318,2023-02-16,2023,2,Feb 2023,Clothing,Sneakers,North,Online,3,66,198,80,118
319,2023-02-16,2023,2,Feb 2023,Clothing,Jacket,Central,In-Store,2,62,124,65,59
320,2023-02-16,2023,2,Feb 2023,Food & Beverage,Coffee Beans,Central,Online,4,15,60,36,24
321,2023-02-16,2023,2,Feb 2023,Clothing,Jeans,North,Online,2,43,86,46,40
322,2023-02-16,2023,2,Feb 2023,Clothing,Jacket,Central,Online,4,58,232,108,124
323,2023-02-17,2023,2,Feb 2023,Clothing,Sneakers,Central,In-Store,5,88,440,262,178
324,2023-02-17,2023,2,Feb 2023,Electronics,Laptop,Central,Online,2,699,1398,653,745
325,2023-02-17,2023,2,Feb 2023,Electronics,Monitor,West,Mobile App,2,481,962,561,401
326,2023-02-17,2023,2,Feb 2023,Electronics,Smartphone,South,In-Store,2,585,1170,646,524
327,2023-02-17,2023,2,Feb 2023,Food & Beverage,Energy Drink,Central,Online,1,20,20,8,12
328,2023-02-17,2023,2,Feb 2023,Sports,Running Shoes,North,In-Store,3,36,108,67,41
329,2023-02-17,2023,2,Feb 2023,Clothing,T-Shirt,Central,In-Store,2,42,84,37,47
330,2023-02-18,2023,2,Feb 2023,Clothing,Jeans,West,Online,2,45,90,58,32
331,2023-02-18,2023,2,Feb 2023,Food & Beverage,Coffee Beans,West,Online,1,16,16,6,10
332,2023-02-18,2023,2,Feb 2023,Clothing,Dress,Central,In-Store,1,88,88,40,48
333,2023-02-18,2023,2,Feb 2023,Electronics,Headphones,East,Mobile App,5,627,3135,1410,1725
334,2023-02-18,2023,2,Feb 2023,Sports,Yoga Mat,South,Online,4,26,104,41,63
335,2023-02-18,2023,2,Feb 2023,Home & Garden,Wall Clock,North,Online,2,38,76,44,32
336,2023-02-18,2023,2,Feb 2023,Clothing,Jacket,North,Online,4,79,316,181,135
337,2023-02-19,2023,2,Feb 2023,Electronics,Tablet,North,In-Store,1,686,686,410,276
338,2023-02-19,2023,2,Feb 2023,Home & Garden,Plant Pot,North,In-Store,1,53,53,24,29
339,2023-02-19,2023,2,Feb 2023,Sports,Running Shoes,West,Online,5,42,210,107,103
340,2023-02-19,2023,2,Feb 2023,Home & Garden,Wall Clock,South,In-Store,3,32,96,54,42
341,2023-02-19,2023,2,Feb 2023,Electronics,Monitor,Central,Online,1,681,681,347,334
342,2023-02-19,2023,2,Feb 2023,Home & Garden,Rug,Central,In-Store,2,59,118,67,51
343,2023-02-19,2023,2,Feb 2023,Food & Beverage,Coffee Beans,East,Online,5,13,65,36,29
344,2023-02-20,2023,2,Feb 2023,Home & Garden,Pillow Set,Central,In-Store,3,57,171,73,98
345,2023-02-20,2023,2,Feb 2023,Clothing,Jeans,South,Mobile App,5,52,260,154,106
346,2023-02-20,2023,2,Feb 2023,Clothing,Jacket,Central,In-Store,1,43,43,24,19
347,2023-02-20,2023,2,Feb 2023,Food & Beverage,Smoothie,West,Online,3,12,36,20,16
348,2023-02-20,2023,2,Feb 2023,Electronics,Tablet,Central,In-Store,4,421,1684,738,946
349,2023-02-20,2023,2,Feb 2023,Clothing,Jeans,North,In-Store,3,58,174,81,93
350,2023-02-20,2023,2,Feb 2023,Sports,Yoga Mat,North,Mobile App,2,36,72,35,37
351,2023-02-21,2023,2,Feb 2023,Clothing,Jeans,North,Online,4,66,264,124,140
352,2023-02-21,2023,2,Feb 2023,Clothing,T-Shirt,North,In-Store,4,64,256,116,140
353,2023-02-21,2023,2,Feb 2023,Electronics,Smartphone,West,Online,2,458,916,550,366
354,2023-02-21,2023,2,Feb 2023,Home & Garden,Plant Pot,West,Online,4,32,128,71,57
355,2023-02-21,2023,2,Feb 2023,Clothing,T-Shirt,West,Online,1,71,71,38,33
356,2023-02-21,2023,2,Feb 2023,Food & Beverage,Protein Bar,Central,Online,3,15,45,20,25
357,2023-02-21,2023,2,Feb 2023,Home & Garden,LED Lamp,North,Online,3,42,126,79,47
358,2023-02-22,2023,2,Feb 2023,Sports,Yoga Mat,East,Online,2,48,96,42,54
359,2023-02-22,2023,2,Feb 2023,Electronics,Monitor,East,Online,1,648,648,387,261
360,2023-02-22,2023,2,Feb 2023,Sports,Dumbbells,North,In-Store,4,48,192,123,69
361,2023-02-22,2023,2,Feb 2023,Home & Garden,Pillow Set,South,Online,3,49,147,85,62
362,2023-02-22,2023,2,Feb 2023,Home & Garden,Wall Clock,Central,Mobile App,3,36,108,70,38
363,2023-02-22,2023,2,Feb 2023,Home & Garden,Plant Pot,East,In-Store,3,56,168,94,74
364,2023-02-23,2023,2,Feb 2023,Sports,Yoga Mat,West,Mobile App,3,30,90,40,50
365,2023-02-23,2023,2,Feb 2023,Home & Garden,Wall Clock,South,In-Store,5,47,235,105,130
366,2023-02-23,2023,2,Feb 2023,Sports,Jump Rope,West,Online,2,26,52,25,27
367,2023-02-23,2023,2,Feb 2023,Home & Garden,Wall Clock,South,In-Store,4,61,244,98,146
368,2023-02-23,2023,2,Feb 2023,Food & Beverage,Protein Bar,South,In-Store,4,12,48,27,21
369,2023-02-23,2023,2,Feb 2023,Home & Garden,Wall Clock,Central,In-Store,2,64,128,59,69
370,2023-02-23,2023,2,Feb 2023,Sports,Yoga Mat,West,Mobile App,1,48,48,28,20
371,2023-02-24,2023,2,Feb 2023,Clothing,Sneakers,West,In-Store,2,64,128,62,66
372,2023-02-24,2023,2,Feb 2023,Home & Garden,Pillow Set,East,Online,3,58,174,90,84
373,2023-02-24,2023,2,Feb 2023,Clothing,Jeans,North,Mobile App,3,71,213,136,77
374,2023-02-24,2023,2,Feb 2023,Food & Beverage,Energy Drink,North,In-Store,2,20,40,18,22
375,2023-02-24,2023,2,Feb 2023,Electronics,Laptop,East,Online,2,522,1044,605,439
376,2023-02-24,2023,2,Feb 2023,Food & Beverage,Protein Bar,South,In-Store,4,19,76,44,32
377,2023-02-24,2023,2,Feb 2023,Home & Garden,Plant Pot,East,In-Store,4,48,192,87,105
378,2023-02-25,2023,2,Feb 2023,Clothing,Dress,East,In-Store,5,87,435,228,207
379,2023-02-25,2023,2,Feb 2023,Clothing,Jacket,West,Mobile App,5,65,325,158,167
380,2023-02-25,2023,2,Feb 2023,Sports,Jump Rope,East,Online,3,37,111,65,46
381,2023-02-25,2023,2,Feb 2023,Clothing,Jacket,South,In-Store,5,79,395,219,176
382,2023-02-25,2023,2,Feb 2023,Sports,Water Bottle,North,Mobile App,5,47,235,121,114
383,2023-02-25,2023,2,Feb 2023,Electronics,Smartphone,Central,In-Store,1,571,571,339,232
384,2023-02-25,2023,2,Feb 2023,Home & Garden,Wall Clock,East,Online,2,37,74,33,41
385,2023-02-26,2023,2,Feb 2023,Sports,Running Shoes,East,Online,4,37,148,87,61
386,2023-02-26,2023,2,Feb 2023,Electronics,Headphones,West,In-Store,5,737,3685,2271,1414
387,2023-02-26,2023,2,Feb 2023,Clothing,Jacket,West,Online,4,78,312,193,119
388,2023-02-26,2023,2,Feb 2023,Clothing,T-Shirt,East,Mobile App,5,80,400,238,162
389,2023-02-26,2023,2,Feb 2023,Electronics,Smartphone,East,Online,5,363,1815,911,904
390,2023-02-26,2023,2,Feb 2023,Clothing,Sneakers,South,In-Store,3,64,192,123,69
391,2023-02-26,2023,2,Feb 2023,Electronics,Tablet,North,Online,1,608,608,300,308
392,2023-02-27,2023,2,Feb 2023,Sports,Jump Rope,North,In-Store,2,47,94,52,42
393,2023-02-27,2023,2,Feb 2023,Sports,Running Shoes,Central,In-Store,2,25,50,22,28
394,2023-02-27,2023,2,Feb 2023,Electronics,Headphones,North,Online,3,690,2070,1335,735
395,2023-02-27,2023,2,Feb 2023,Sports,Running Shoes,Central,In-Store,3,39,117,67,50
396,2023-02-27,2023,2,Feb 2023,Sports,Water Bottle,West,Online,2,30,60,35,25
397,2023-02-27,2023,2,Feb 2023,Sports,Jump Rope,Central,In-Store,2,33,66,27,39
398,2023-02-27,2023,2,Feb 2023,Food & Beverage,Coffee Beans,Central,In-Store,1,13,13,7,6
399,2023-02-28,2023,2,Feb 2023,Home & Garden,LED Lamp,North,Online,5,50,250,148,102
400,2023-02-28,2023,2,Feb 2023,Clothing,T-Shirt,East,Online,1,44,44,24,20
401,2023-02-28,2023,2,Feb 2023,Food & Beverage,Energy Drink,West,In-Store,2,12,24,11,13
402,2023-02-28,2023,2,Feb 2023,Sports,Running Shoes,South,Online,5,47,235,122,113
403,2023-02-28,2023,2,Feb 2023,Electronics,Smartphone,Central,Online,2,403,806,344,462
404,2023-02-28,2023,2,Feb 2023,Sports,Water Bottle,Central,In-Store,1,31,31,16,15
405,2023-02-28,2023,2,Feb 2023,Home & Garden,Wall Clock,Central,Online,1,47,47,21,26
406,2023-03-01,2023,3,Mar 2023,Sports,Water Bottle,East,In-Store,1,38,38,18,20
407,2023-03-01,2023,3,Mar 2023,Electronics,Smartphone,South,In-Store,5,655,3275,1443,1832
408,2023-03-01,2023,3,Mar 2023,Home & Garden,LED Lamp,North,Online,4,47,188,86,102
409,2023-03-01,2023,3,Mar 2023,Sports,Jump Rope,West,Online,4,46,184,77,107
410,2023-03-01,2023,3,Mar 2023,Home & Garden,Rug,East,In-Store,2,53,106,66,40
411,2023-03-01,2023,3,Mar 2023,Clothing,T-Shirt,South,Online,5,47,235,125,110
412,2023-03-02,2023,3,Mar 2023,Clothing,Jeans,West,Online,3,49,147,73,74
413,2023-03-02,2023,3,Mar 2023,Sports,Dumbbells,North,In-Store,4,36,144,76,68
414,2023-03-02,2023,3,Mar 2023,Home & Garden,LED Lamp,West,In-Store,5,45,225,125,100
415,2023-03-02,2023,3,Mar 2023,Electronics,Monitor,Central,Online,5,647,3235,2039,1196
416,2023-03-02,2023,3,Mar 2023,Sports,Water Bottle,Central,In-Store,4,40,160,71,89
417,2023-03-02,2023,3,Mar 2023,Clothing,Jacket,East,In-Store,5,60,300,142,158
418,2023-03-02,2023,3,Mar 2023,Clothing,Dress,West,In-Store,5,50,250,160,90
419,2023-03-03,2023,3,Mar 2023,Sports,Dumbbells,Central,In-Store,4,30,120,59,61
420,2023-03-03,2023,3,Mar 2023,Home & Garden,Rug,East,Mobile App,1,52,52,21,31
421,2023-03-03,2023,3,Mar 2023,Clothing,T-Shirt,East,Online,2,62,124,54,70
422,2023-03-03,2023,3,Mar 2023,Home & Garden,LED Lamp,East,Online,3,50,150,60,90
423,2023-03-03,2023,3,Mar 2023,Clothing,T-Shirt,North,Online,2,50,100,64,36
424,2023-03-03,2023,3,Mar 2023,Clothing,Jeans,Central,Online,1,73,73,34,39
425,2023-03-03,2023,3,Mar 2023,Food & Beverage,Smoothie,Central,Online,1,20,20,12,8
426,2023-03-04,2023,3,Mar 2023,Clothing,Sneakers,South,Online,5,54,270,175,95
427,2023-03-04,2023,3,Mar 2023,Electronics,Headphones,North,In-Store,2,546,1092,600,492
428,2023-03-04,2023,3,Mar 2023,Sports,Yoga Mat,Central,Online,1,51,51,20,31
429,2023-03-04,2023,3,Mar 2023,Sports,Jump Rope,Central,In-Store,2,33,66,27,39
430,2023-03-04,2023,3,Mar 2023,Home & Garden,Wall Clock,South,Online,1,52,52,27,25
431,2023-03-04,2023,3,Mar 2023,Clothing,Dress,West,Mobile App,3,46,138,69,69
432,2023-03-04,2023,3,Mar 2023,Electronics,Laptop,West,In-Store,1,592,592,326,266
433,2023-03-05,2023,3,Mar 2023,Home & Garden,Pillow Set,North,In-Store,2,34,68,34,34
434,2023-03-05,2023,3,Mar 2023,Food & Beverage,Smoothie,East,Mobile App,5,22,110,69,41
435,2023-03-05,2023,3,Mar 2023,Home & Garden,LED Lamp,South,Mobile App,2,57,114,60,54
436,2023-03-05,2023,3,Mar 2023,Home & Garden,Wall Clock,South,In-Store,4,59,236,135,101
437,2023-03-05,2023,3,Mar 2023,Clothing,Dress,Central,Online,2,75,150,93,57
438,2023-03-05,2023,3,Mar 2023,Food & Beverage,Energy Drink,Central,In-Store,3,17,51,22,29
439,2023-03-05,2023,3,Mar 2023,Home & Garden,LED Lamp,South,Online,3,47,141,64,77
440,2023-03-06,2023,3,Mar 2023,Electronics,Headphones,East,Online,3,693,2079,887,1192
441,2023-03-06,2023,3,Mar 2023,Electronics,Headphones,West,Online,1,732,732,318,414
442,2023-03-06,2023,3,Mar 2023,Sports,Dumbbells,North,Online,3,38,114,60,54
443,2023-03-06,2023,3,Mar 2023,Food & Beverage,Energy Drink,West,Online,2,21,42,20,22
444,2023-03-06,2023,3,Mar 2023,Food & Beverage,Smoothie,North,Online,5,17,85,42,43
445,2023-03-06,2023,3,Mar 2023,Sports,Dumbbells,East,Online,3,39,117,75,42
446,2023-03-06,2023,3,Mar 2023,Home & Garden,Plant Pot,South,Online,2,47,94,41,53
447,2023-03-07,2023,3,Mar 2023,Food & Beverage,Energy Drink,East,Online,1,13,13,6,7
448,2023-03-07,2023,3,Mar 2023,Electronics,Headphones,South,In-Store,1,351,351,149,202
449,2023-03-07,2023,3,Mar 2023,Electronics,Smartphone,Central,Online,5,446,2230,1069,1161
450,2023-03-07,2023,3,Mar 2023,Clothing,Jacket,North,Mobile App,5,66,330,175,155
451,2023-03-07,2023,3,Mar 2023,Food & Beverage,Energy Drink,Central,Online,2,15,30,19,11
452,2023-03-07,2023,3,Mar 2023,Home & Garden,Pillow Set,South,Mobile App,5,47,235,116,119
453,2023-03-08,2023,3,Mar 2023,Sports,Dumbbells,North,Online,5,51,255,106,149
454,2023-03-08,2023,3,Mar 2023,Sports,Water Bottle,North,Mobile App,1,34,34,16,18
455,2023-03-08,2023,3,Mar 2023,Home & Garden,Plant Pot,Central,Online,2,47,94,41,53
456,2023-03-08,2023,3,Mar 2023,Clothing,Jeans,North,In-Store,5,48,240,109,131
457,2023-03-08,2023,3,Mar 2023,Sports,Jump Rope,South,Online,2,25,50,27,23
458,2023-03-08,2023,3,Mar 2023,Food & Beverage,Protein Bar,South,In-Store,3,19,57,23,34
459,2023-03-08,2023,3,Mar 2023,Clothing,Sneakers,Central,Online,1,69,69,35,34
460,2023-03-09,2023,3,Mar 2023,Food & Beverage,Protein Bar,East,In-Store,1,19,19,10,9
461,2023-03-09,2023,3,Mar 2023,Electronics,Laptop,South,In-Store,1,409,409,206,203
462,2023-03-09,2023,3,Mar 2023,Clothing,T-Shirt,South,Mobile App,4,69,276,111,165
463,2023-03-09,2023,3,Mar 2023,Sports,Jump Rope,North,In-Store,2,31,62,40,22
464,2023-03-09,2023,3,Mar 2023,Clothing,Jacket,North,Online,3,52,156,76,80
465,2023-03-09,2023,3,Mar 2023,Clothing,Sneakers,South,Online,5,42,210,124,86
466,2023-03-09,2023,3,Mar 2023,Clothing,Sneakers,Central,In-Store,3,48,144,69,75
467,2023-03-10,2023,3,Mar 2023,Clothing,Jacket,East,Online,2,56,112,58,54
468,2023-03-10,2023,3,Mar 2023,Food & Beverage,Coffee Beans,North,Mobile App,1,11,11,5,6
469,2023-03-10,2023,3,Mar 2023,Electronics,Laptop,North,Online,4,744,2976,1445,1531
470,2023-03-10,2023,3,Mar 2023,Home & Garden,LED Lamp,East,In-Store,2,42,84,34,50
471,2023-03-10,2023,3,Mar 2023,Clothing,Dress,North,In-Store,2,48,96,47,49
472,2023-03-10,2023,3,Mar 2023,Sports,Jump Rope,Central,Online,5,30,150,93,57
473,2023-03-10,2023,3,Mar 2023,Clothing,Dress,North,In-Store,3,70,210,120,90
474,2023-03-11,2023,3,Mar 2023,Sports,Dumbbells,North,Online,3,26,78,34,44
475,2023-03-11,2023,3,Mar 2023,Food & Beverage,Smoothie,South,Online,5,20,100,54,46
476,2023-03-11,2023,3,Mar 2023,Sports,Running Shoes,Central,Mobile App,4,51,204,127,77
477,2023-03-11,2023,3,Mar 2023,Home & Garden,LED Lamp,Central,Online,1,40,40,23,17
478,2023-03-11,2023,3,Mar 2023,Electronics,Headphones,South,In-Store,1,530,530,231,299
479,2023-03-11,2023,3,Mar 2023,Sports,Dumbbells,West,In-Store,4,25,100,61,39
480,2023-03-11,2023,3,Mar 2023,Sports,Jump Rope,East,In-Store,5,42,210,99,111
481,2023-03-12,2023,3,Mar 2023,Electronics,Headphones,Central,Online,2,515,1030,528,502
482,2023-03-12,2023,3,Mar 2023,Home & Garden,Pillow Set,West,In-Store,3,41,123,65,58
483,2023-03-12,2023,3,Mar 2023,Clothing,Jacket,East,Online,2,51,102,62,40
484,2023-03-12,2023,3,Mar 2023,Sports,Dumbbells,Central,Online,3,42,126,79,47
485,2023-03-12,2023,3,Mar 2023,Electronics,Tablet,North,Mobile App,2,516,1032,652,380
486,2023-03-12,2023,3,Mar 2023,Food & Beverage,Smoothie,Central,Online,5,12,60,24,36
487,2023-03-12,2023,3,Mar 2023,Electronics,Headphones,East,In-Store,5,625,3125,1970,1155
488,2023-03-13,2023,3,Mar 2023,Food & Beverage,Energy Drink,West,Online,4,17,68,28,40
489,2023-03-13,2023,3,Mar 2023,Home & Garden,Rug,North,Online,2,62,124,57,67
490,2023-03-13,2023,3,Mar 2023,Clothing,Dress,East,Online,2,47,94,49,45
491,2023-03-13,2023,3,Mar 2023,Electronics,Headphones,East,Online,4,664,2656,1381,1275
492,2023-03-13,2023,3,Mar 2023,Sports,Running Shoes,Central,Online,4,43,172,94,78
493,2023-03-13,2023,3,Mar 2023,Home & Garden,LED Lamp,South,Online,5,35,175,90,85
494,2023-03-13,2023,3,Mar 2023,Electronics,Tablet,South,In-Store,5,627,3135,1986,1149
495,2023-03-14,2023,3,Mar 2023,Sports,Water Bottle,North,Online,2,36,72,33,39
496,2023-03-14,2023,3,Mar 2023,Electronics,Headphones,East,Online,5,727,3635,1703,1932
497,2023-03-14,2023,3,Mar 2023,Food & Beverage,Smoothie,West,Online,5,12,60,37,23
498,2023-03-14,2023,3,Mar 2023,Electronics,Headphones,North,In-Store,2,607,1214,508,706
499,2023-03-14,2023,3,Mar 2023,Electronics,Monitor,North,Online,4,502,2008,1109,899
500,2023-03-14,2023,3,Mar 2023,Electronics,Monitor,Central,Mobile App,2,732,1464,835,629
501,2023-03-15,2023,3,Mar 2023,Home & Garden,Pillow Set,West,Online,1,43,43,22,21
502,2023-03-15,2023,3,Mar 2023,Electronics,Laptop,East,Online,2,734,1468,841,627
503,2023-03-15,2023,3,Mar 2023,Sports,Water Bottle,East,Online,1,49,49,21,28
504,2023-03-15,2023,3,Mar 2023,Food & Beverage,Smoothie,East,Online,2,13,26,15,11
505,2023-03-15,2023,3,Mar 2023,Food & Beverage,Smoothie,North,In-Store,1,20,20,8,12
506,2023-03-15,2023,3,Mar 2023,Electronics,Laptop,Central,Online,1,748,748,374,374
507,2023-03-15,2023,3,Mar 2023,Home & Garden,LED Lamp,North,Online,2,40,80,33,47
508,2023-03-16,2023,3,Mar 2023,Home & Garden,Plant Pot,South,Online,5,47,235,126,109
509,2023-03-16,2023,3,Mar 2023,Sports,Yoga Mat,South,Online,3,39,117,66,51
510,2023-03-16,2023,3,Mar 2023,Electronics,Monitor,East,Mobile App,5,467,2335,1483,852
511,2023-03-16,2023,3,Mar 2023,Food & Beverage,Energy Drink,Central,Mobile App,1,10,10,5,5
512,2023-03-16,2023,3,Mar 2023,Home & Garden,Plant Pot,East,Online,2,39,78,41,37
513,2023-03-16,2023,3,Mar 2023,Electronics,Smartphone,East,Online,2,462,924,585,339
514,2023-03-16,2023,3,Mar 2023,Home & Garden,Pillow Set,North,Mobile App,2,47,94,48,46
515,2023-03-17,2023,3,Mar 2023,Home & Garden,Plant Pot,East,In-Store,2,37,74,39,35
516,2023-03-17,2023,3,Mar 2023,Food & Beverage,Coffee Beans,East,Mobile App,3,20,60,32,28
517,2023-03-17,2023,3,Mar 2023,Clothing,Jeans,Central,Online,4,75,300,150,150
518,2023-03-17,2023,3,Mar 2023,Sports,Water Bottle,Central,Online,1,26,26,15,11
519,2023-03-17,2023,3,Mar 2023,Sports,Yoga Mat,Central,In-Store,3,42,126,56,70
520,2023-03-17,2023,3,Mar 2023,Food & Beverage,Coffee Beans,East,In-Store,5,18,90,48,42
521,2023-03-17,2023,3,Mar 2023,Home & Garden,Wall Clock,Central,In-Store,4,65,260,150,110
522,2023-03-18,2023,3,Mar 2023,Electronics,Smartphone,Central,Online,4,351,1404,878,526
523,2023-03-18,2023,3,Mar 2023,Home & Garden,Plant Pot,West,In-Store,2,40,80,49,31
524,2023-03-18,2023,3,Mar 2023,Food & Beverage,Energy Drink,West,Online,3,21,63,33,30
525,2023-03-18,2023,3,Mar 2023,Sports,Yoga Mat,South,Online,5,50,250,140,110
526,2023-03-18,2023,3,Mar 2023,Home & Garden,Pillow Set,North,In-Store,2,57,114,56,58
527,2023-03-18,2023,3,Mar 2023,Sports,Jump Rope,North,In-Store,2,45,90,46,44
528,2023-03-18,2023,3,Mar 2023,Electronics,Headphones,Central,In-Store,1,386,386,241,145
529,2023-03-19,2023,3,Mar 2023,Sports,Yoga Mat,South,Mobile App,4,38,152,96,56
530,2023-03-19,2023,3,Mar 2023,Sports,Dumbbells,South,In-Store,5,30,150,93,57
531,2023-03-19,2023,3,Mar 2023,Clothing,Dress,West,In-Store,4,50,200,86,114
532,2023-03-19,2023,3,Mar 2023,Clothing,Jacket,South,In-Store,3,80,240,147,93
533,2023-03-19,2023,3,Mar 2023,Clothing,Sneakers,East,Online,1,48,48,30,18
534,2023-03-19,2023,3,Mar 2023,Sports,Dumbbells,Central,Mobile App,2,37,74,36,38
535,2023-03-19,2023,3,Mar 2023,Food & Beverage,Green Tea,East,Online,1,21,21,11,10
536,2023-03-20,2023,3,Mar 2023,Sports,Water Bottle,North,In-Store,2,29,58,34,24
537,2023-03-20,2023,3,Mar 2023,Food & Beverage,Coffee Beans,West,Online,1,22,22,11,11
538,2023-03-20,2023,3,Mar 2023,Food & Beverage,Energy Drink,East,Online,2,22,44,28,16
539,2023-03-20,2023,3,Mar 2023,Clothing,Jacket,Central,Online,4,68,272,139,133
540,2023-03-20,2023,3,Mar 2023,Home & Garden,Pillow Set,East,In-Store,4,37,148,85,63
541,2023-03-20,2023,3,Mar 2023,Electronics,Laptop,East,Online,4,476,1904,1138,766
542,2023-03-21,2023,3,Mar 2023,Clothing,Sneakers,South,Online,4,62,248,129,119
543,2023-03-21,2023,3,Mar 2023,Clothing,Sneakers,West,In-Store,1,56,56,34,22
544,2023-03-21,2023,3,Mar 2023,Home & Garden,Plant Pot,North,Online,2,41,82,43,39
545,2023-03-21,2023,3,Mar 2023,Electronics,Tablet,Central,Online,4,738,2952,1484,1468
546,2023-03-21,2023,3,Mar 2023,Sports,Yoga Mat,Central,Online,1,28,28,11,17
